atm_id,atm_name,latitude,longitude,area_type,city,monthly_transactions,avg_withdrawal_amount,atm_status,last_used_days_ago,data_source,location_data_quality,anchor_latitude,anchor_longitude,linkage_type,distance_method,atm_density_1km
ATM02133,Aundh,18.554685562583394,73.81088225500612,Commercial,Pune,0,2845,Active,55,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,744
ATM02134,Swargate,18.497395163553985,73.8628360292506,IT Hub,Pune,2015,2983,Active,18,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,726
ATM02135,Hinjewadi,18.593013059151275,73.74308106765923,Mixed,Pune,1468,4207,Active,35,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,714
ATM02136,Hinjewadi,18.587005578761662,73.73717750727847,Commercial,Pune,769,500,Active,39,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,714
ATM02137,Camp,18.520932038196964,73.85701561569019,Mixed,Pune,77,4143,Active,18,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,981
ATM02138,Kothrud,18.505285051960104,73.80399749252365,Commercial,Pune,0,3564,Active,3,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,746
ATM02139,Aundh,18.558232951497647,73.80305562575268,IT Hub,Pune,565,4203,Active,0,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,766
ATM02140,Viman Nagar,18.568335893246108,73.9189016038753,Mixed,Pune,0,2719,Active,87,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,746
ATM02141,Kothrud,18.51133895814977,73.80892600001765,Mixed,Pune,778,3943,Active,5,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,745
ATM02142,Aundh,18.560632967838142,73.81136772883602,IT Hub,Pune,1539,4005,Active,39,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,742
ATM02143,Aundh,18.553529134052074,73.80694167223544,Commercial,Pune,3626,2883,Active,29,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,741
ATM02144,Baner,18.554922527833817,73.78762955719138,Commercial,Pune,803,2510,Active,13,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,718
ATM02145,Yerwada,18.565956547602585,73.87962061271877,IT Hub,Pune,926,3435,Active,13,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,731
ATM02146,Kothrud,18.503702927526,73.80960557963469,IT Hub,Pune,0,4042,Active,39,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,744
ATM02147,Aundh,18.56161444947757,73.80514068173568,IT Hub,Pune,1506,4327,Active,66,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,741
ATM02148,Camp,18.51337106431728,73.85948724132537,Mixed,Pune,1505,3686,Active,23,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,932
ATM02149,Aundh,18.55679823826678,73.81224104572854,Commercial,Pune,0,1399,Active,20,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,740
ATM02150,Baner,18.56109491862959,73.78223340124656,Residential,Pune,2188,1692,Active,62,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,717
ATM02151,Swargate,18.505543333039018,73.86102162678353,Mixed,Pune,145,3432,Active,39,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,950
ATM02152,Shivaji Nagar,18.526679908895154,73.85278005217212,Mixed,Pune,0,2822,Active,30,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,1018
ATM02153,Kothrud,18.508908435219283,73.80365341090192,Residential,Pune,968,2168,Active,0,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,742
ATM02154,Camp,18.51737061153652,73.85226511580731,Mixed,Pune,2164,2800,Active,4,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,890
ATM02155,Kothrud,18.508882687805745,73.81176627257905,Mixed,Pune,2535,2330,Active,94,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,739
ATM02156,Camp,18.519050490676424,73.86045480548798,Residential,Pune,243,3011,Active,15,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,786
ATM02157,Hadapsar,18.510177348686366,73.91901684918382,Residential,Pune,3097,3812,Active,17,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,694
ATM02158,Kothrud,18.50369483623262,73.80575403796644,Mixed,Pune,3059,3865,Active,3,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,738
ATM02159,Hinjewadi,18.595228838112877,73.73724933346226,Commercial,Pune,2665,2417,Active,100,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,714
ATM02160,Hinjewadi,18.589109021493584,73.74306665161664,Commercial,Pune,862,4089,Active,32,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,715
ATM02161,Camp,18.512554163185765,73.85560372286213,Residential,Pune,1592,3954,Active,6,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,874
ATM02162,Swargate,18.500689666614374,73.86817487321596,IT Hub,Pune,2301,1308,Active,35,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,724
ATM02163,Yerwada,18.55843896966558,73.87746025905484,Residential,Pune,2428,3126,Active,18,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,731
ATM02164,Aundh,18.555801161165366,73.80355999501946,Residential,Pune,3205,3357,Active,6,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,743
ATM02165,Baner,18.559997111276036,73.79062546410199,Commercial,Pune,0,2564,Active,3,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,730
ATM02166,Aundh,18.562105347027178,73.80925965369052,Residential,Pune,0,3219,Active,17,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,740
ATM02167,Shivaji Nagar,18.53066882867975,73.84557656216812,IT Hub,Pune,1213,3348,Active,68,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,721
ATM02168,Hinjewadi,18.589898420525003,73.73440122170896,Commercial,Pune,2451,2929,Active,51,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,714
ATM02169,Viman Nagar,18.564626728745765,73.91121251526478,Mixed,Pune,2902,2104,Active,44,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,745
ATM02170,Aundh,18.553793929341666,73.80954933585429,Mixed,Pune,623,4168,Active,41,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,740
ATM02171,Hinjewadi,18.594872569871125,73.74136500624563,Residential,Pune,1499,3061,Active,2,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,713
ATM02172,Hadapsar,18.510833085487263,73.92772280257607,Residential,Pune,0,4929,Active,2,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,692
ATM02173,Hinjewadi,18.586732809376443,73.73977245518603,IT Hub,Pune,3068,2763,Active,5,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,713
ATM02174,Camp,18.520466097917268,73.8545510594973,Commercial,Pune,2164,3915,Active,80,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,1024
ATM02175,Viman Nagar,18.57229773075595,73.914244049213,Mixed,Pune,0,5272,Active,79,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,745
ATM02176,Aundh,18.55974631621119,73.80340391336854,Residential,Pune,2417,2488,Active,20,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,753
ATM02177,Viman Nagar,18.56468789871904,73.91748012864464,Mixed,Pune,145,2775,Active,64,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,745
ATM02178,Viman Nagar,18.56823270939484,73.90965873084771,Mixed,Pune,1359,2177,Active,84,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,746
ATM02179,Viman Nagar,18.57063097955684,73.91796527531922,Mixed,Pune,1220,3116,Active,32,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,743
ATM02180,Swargate,18.49968482405388,73.8594291387299,Residential,Pune,1829,4228,Active,36,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,723
ATM02181,Yerwada,18.56537874690511,73.87368936890837,IT Hub,Pune,645,4136,Active,19,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,729
ATM02182,Yerwada,18.562671131397398,73.88142952705513,Commercial,Pune,0,1787,Active,16,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,729
ATM02183,Viman Nagar,18.563532315566853,73.91354217980022,IT Hub,Pune,1423,5071,Active,57,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,742
ATM02184,Baner,18.555424509543357,73.78364274505326,Mixed,Pune,0,3236,Active,11,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,714
ATM02185,Hadapsar,18.504762694010555,73.92176030371309,IT Hub,Pune,2456,2892,Active,26,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,690
ATM02186,Yerwada,18.559705677778513,73.87377844662484,Mixed,Pune,1642,3698,Active,37,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,730
ATM02187,Swargate,18.506038097387428,73.86517128419823,IT Hub,Pune,2302,3087,Active,28,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,869
ATM02188,Yerwada,18.566804954803594,73.87731368013581,Residential,Pune,3683,3580,Active,27,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,730
ATM02189,Aundh,18.55929181724602,73.81219035551602,IT Hub,Pune,0,3728,Active,13,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,739
ATM02190,Shivaji Nagar,18.532344237857714,73.85374510814732,Mixed,Pune,0,2589,Active,56,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,747
ATM02191,Aundh,18.553992191659564,73.80537708018986,Mixed,Pune,3033,3431,Active,10,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,737
ATM02192,Yerwada,18.55929238173098,73.87977013687812,Commercial,Pune,415,2782,Active,54,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,729
ATM02193,Camp,18.51529687879262,73.86097521019784,Residential,Pune,0,3960,Active,106,synthetic_expanded,synthetic_approximate,18.5167,73.8567,synthetic,unavailable_without_transaction_coordinates,838
ATM02194,Kothrud,18.511386282435534,73.80649325727278,Residential,Pune,0,3469,Active,63,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,739
ATM02195,Shivaji Nagar,18.525865198876975,73.84890655597401,Mixed,Pune,0,3044,Active,8,synthetic_expanded,synthetic_approximate,18.53,73.85,synthetic,unavailable_without_transaction_coordinates,954
ATM02196,Viman Nagar,18.57161174438101,73.91174239569334,Mixed,Pune,0,2155,Active,7,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,742
ATM02197,Yerwada,18.56326631445237,73.87259234924497,Mixed,Pune,2861,2172,Active,90,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,730
ATM02198,Swargate,18.49766193615654,73.86546313374315,Mixed,Pune,670,3804,Active,31,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,724
ATM02199,Kothrud,18.50522944469973,73.81143656045677,Mixed,Pune,375,1248,Active,18,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,739
ATM02200,Aundh,18.56227576919713,73.80662672029382,Residential,Pune,2737,3071,Active,68,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,738
ATM02201,Kothrud,18.506605501314443,73.8033903614001,Mixed,Pune,0,2423,Active,34,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,739
ATM02202,Swargate,18.503660709257822,73.8592718436646,Commercial,Pune,1487,3543,Active,44,synthetic_expanded,synthetic_approximate,18.5018,73.8636,synthetic,unavailable_without_transaction_coordinates,872
ATM02203,Baner,18.56328159901142,73.78553676843886,Commercial,Pune,2849,2362,Active,33,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,713
ATM02204,Baner,18.556262768642156,73.78974612617118,Residential,Pune,0,3466,Active,10,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,712
ATM02205,Viman Nagar,18.56679904104685,73.91883800294156,Mixed,Pune,823,3076,Active,9,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,741
ATM02206,Hinjewadi,18.593766035821893,73.73513808080402,IT Hub,Pune,0,2441,Active,82,synthetic_expanded,synthetic_approximate,18.5911,73.7389,synthetic,unavailable_without_transaction_coordinates,711
ATM02207,Yerwada,18.564935419982806,73.88073173316153,Mixed,Pune,0,1736,Active,5,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,729
ATM02208,Baner,18.55874709974348,73.78162677238456,Mixed,Pune,1873,1991,Active,86,synthetic_expanded,synthetic_approximate,18.559,73.7862,synthetic,unavailable_without_transaction_coordinates,712
ATM02209,Hadapsar,18.51307210683298,73.92183283788201,Commercial,Pune,0,2680,Active,7,synthetic_expanded,synthetic_approximate,18.5089,73.9235,synthetic,unavailable_without_transaction_coordinates,690
ATM02210,Viman Nagar,18.565802691221283,73.91016277060766,Commercial,Pune,557,3440,Active,47,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,742
ATM02211,Aundh,18.55535682556428,73.81161533714115,Mixed,Pune,2919,2688,Active,14,synthetic_expanded,synthetic_approximate,18.5579,73.8077,synthetic,unavailable_without_transaction_coordinates,737
ATM02212,Yerwada,18.55848076167338,73.87591046357979,IT Hub,Pune,770,3093,Active,21,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,728
ATM02213,Viman Nagar,18.572102279784687,73.91585860747908,Residential,Pune,4114,2931,Active,14,synthetic_expanded,synthetic_approximate,18.5679,73.9143,synthetic,unavailable_without_transaction_coordinates,742
ATM02214,Yerwada,18.5663419207975,73.87486428128267,IT Hub,Pune,402,2543,Active,34,synthetic_expanded,synthetic_approximate,18.5626,73.877,synthetic,unavailable_without_transaction_coordinates,728
ATM02215,Kothrud,18.51075280217912,73.81031684308701,Commercial,Pune,1217,3652,Active,14,synthetic_expanded,synthetic_approximate,18.5074,73.8077,synthetic,unavailable_without_transaction_coordinates,736
